timestamp,side,price
1469405258271906,:b,1.09711
1469405258271906,:a,1.09716
1469405258345994,:b,1.09711
1469405258345994,:a,1.09716
1469405258346007,:b,1.09711
1469405258346007,:a,1.09716
1469405258365561,:b,1.09711
1469405258365561,:a,1.09716
1469405258365599,:b,1.09711
1469405258365599,:a,1.09716
1469405258366341,:b,1.09711
1469405258366341,:a,1.09716
1469405258366424,:b,1.09711
1469405258366424,:a,1.09716
1469405258366646,:b,1.09711
1469405258366646,:a,1.09716
1469405258366661,:b,1.09711
1469405258366661,:a,1.09714
1469405258375260,:b,1.09709
1469405258375260,:a,1.09714
1469405258422190,:b,1.09709
1469405258422190,:a,1.09714
1469405258422204,:b,1.09709
1469405258422204,:a,1.09714
1469405258426089,:b,1.09709
1469405258426089,:a,1.09715
1469405258426388,:b,1.09709
1469405258426388,:a,1.09715
1469405258429902,:b,1.09709
1469405258429902,:a,1.09715
1469405258469831,:b,1.09709
1469405258469831,:a,1.09715
1469405258474899,:b,1.09709
1469405258474899,:a,1.09715
1469405258533791,:b,1.09709
1469405258533791,:a,1.09715
1469405258557219,:b,1.09709
1469405258557219,:a,1.09715
1469405258843939,:b,1.09709
1469405258843939,:a,1.09715
1469405259143582,:b,1.09709
1469405259143582,:a,1.09715
1469405260207923,:b,1.09712
1469405260207923,:a,1.09715
1469405260207939,:b,1.09712
1469405260207939,:a,1.09715
1469405260208438,:b,1.09712
1469405260208438,:a,1.09715
1469405260208460,:b,1.09712
1469405260208460,:a,1.09715
1469405260208478,:b,1.09712
1469405260208478,:a,1.09715
1469405260208508,:b,1.09712
1469405260208508,:a,1.09715
1469405260208518,:b,1.09712
1469405260208518,:a,1.09715
1469405260208630,:b,1.09712
1469405260208630,:a,1.09715
1469405260208902,:b,1.09712
1469405260208902,:a,1.09715
1469405260208969,:b,1.09712
1469405260208969,:a,1.09715
1469405260209200,:b,1.09712
1469405260209200,:a,1.09715
1469405260209377,:b,1.09712
1469405260209377,:a,1.09715
1469405260209726,:b,1.09712
1469405260209726,:a,1.09715
1469405260209891,:b,1.09712
1469405260209891,:a,1.09715
1469405260210167,:b,1.09712
1469405260210167,:a,1.09715
1469405260210225,:b,1.09712
1469405260210225,:a,1.09715
1469405260210254,:b,1.09712
1469405260210254,:a,1.09715
1469405260211913,:b,1.09712
1469405260211913,:a,1.09715
1469405260216468,:b,1.09712
1469405260216468,:a,1.09715
1469405260219042,:b,1.09712
1469405260219042,:a,1.09715
1469405260228259,:b,1.09712
1469405260228259,:a,1.09715
1469405260228311,:b,1.09712
1469405260228311,:a,1.09715
1469405260228686,:b,1.09712
1469405260228686,:a,1.09715
1469405260228916,:b,1.09713
1469405260228916,:a,1.09715
1469405260238852,:b,1.09713
1469405260238852,:a,1.09716
1469405260273013,:b,1.09713
1469405260273013,:a,1.09717
1469405260292276,:b,1.09713
1469405260292276,:a,1.09717
1469405264266759,:b,1.09713
1469405264266759,:a,1.09718
1469405265726874,:b,1.09713
1469405265726874,:a,1.09718
1469405267014187,:b,1.09713
1469405267014187,:a,1.09718
1469405269112736,:b,1.09713
1469405269112736,:a,1.09719
1469405269173264,:b,1.09714
1469405269173264,:a,1.09719
1469405269173267,:b,1.09714
1469405269173267,:a,1.09719
1469405269173591,:b,1.09714
1469405269173591,:a,1.09719
1469405269185784,:b,1.09714
1469405269185784,:a,1.09719
1469405269208085,:b,1.09714
1469405269208085,:a,1.09719
1469405269247506,:b,1.09716
1469405269247506,:a,1.09719
1469405269262793,:b,1.09716
1469405269262793,:a,1.09719
1469405269267218,:b,1.09714
1469405269267218,:a,1.09719
1469405269308366,:b,1.09714
1469405269308366,:a,1.09719
1469405269308398,:b,1.09714
1469405269308398,:a,1.09719
1469405269310907,:b,1.09717
1469405269310907,:a,1.09719
1469405269310936,:b,1.09717
1469405269310936,:a,1.09719
1469405269311067,:b,1.09717
1469405269311067,:a,1.09719
1469405269311094,:b,1.09717
1469405269311094,:a,1.09719
1469405269311130,:b,1.09717
1469405269311130,:a,1.09719
1469405269311156,:b,1.09717
1469405269311156,:a,1.09719
1469405269311210,:b,1.09717
1469405269311210,:a,1.09719
1469405269311226,:b,1.09717
1469405269311226,:a,1.09719
1469405269311399,:b,1.09717
1469405269311399,:a,1.09719
1469405269311401,:b,1.09717
1469405269311401,:a,1.09719
1469405269311407,:b,1.09717
1469405269311407,:a,1.09719
1469405269311554,:b,1.09717
1469405269311554,:a,1.09719
1469405269311609,:b,1.09717
1469405269311609,:a,1.09719
1469405269311660,:b,1.09717
1469405269311660,:a,1.09719
1469405269311954,:b,1.09717
1469405269311954,:a,1.09719
1469405269311962,:b,1.09717
1469405269311962,:a,1.09719
1469405269312182,:b,1.09717
1469405269312182,:a,1.09719
1469405269313017,:b,1.09718
1469405269313017,:a,1.09719
1469405269317668,:b,1.09718
1469405269317668,:a,1.0972
1469405269318071,:b,1.09718
1469405269318071,:a,1.0972
1469405269318161,:b,1.09718
1469405269318161,:a,1.0972
1469405269355037,:b,1.09719
1469405269355037,:a,1.0972
1469405269373773,:b,1.09719
1469405269373773,:a,1.09722
1469405269420382,:b,1.09722
1469405269420382,:a,1.09722
1469405269420384,:b,1.09722
1469405269420384,:a,1.09722
1469405269420586,:b,1.09722
1469405269420586,:a,1.09722
1469405269420622,:b,1.09722
1469405269420622,:a,1.09722
1469405269420647,:b,1.09722
1469405269420647,:a,1.09722
1469405269420657,:b,1.09722
1469405269420657,:a,1.09722
1469405269420744,:b,1.09722
1469405269420744,:a,1.09722
1469405269420811,:b,1.09722
1469405269420811,:a,1.09722
1469405269420815,:b,1.09722
1469405269420815,:a,1.09722
1469405269420844,:b,1.09722
1469405269420844,:a,1.09722
1469405269420854,:b,1.09722
1469405269420854,:a,1.09722
1469405269420873,:b,1.09722
1469405269420873,:a,1.09722
1469405269420882,:b,1.09722
1469405269420882,:a,1.09722
1469405269420924,:b,1.09722
1469405269420924,:a,1.09722
1469405269421317,:b,1.09722
1469405269421317,:a,1.09722
1469405269421375,:b,1.09722
1469405269421375,:a,1.09722
1469405269421412,:b,1.09722
1469405269421412,:a,1.09722
1469405269421521,:b,1.09723
1469405269421521,:a,1.09722
1469405269426667,:b,1.09723
1469405269426667,:a,1.09723
1469405269444923,:b,1.09723
1469405269444923,:a,1.09723
1469405269476808,:b,1.09723
1469405269476808,:a,1.09724
1469405269522680,:b,1.09722
1469405269522680,:a,1.09724
1469405269522690,:b,1.09722
1469405269522690,:a,1.09724
1469405269522726,:b,1.09722
1469405269522726,:a,1.09724
1469405269522848,:b,1.09722
1469405269522848,:a,1.09724
1469405269522861,:b,1.09722
1469405269522861,:a,1.09724
1469405269568170,:b,1.09722
1469405269568170,:a,1.09724
1469405269568174,:b,1.09722
1469405269568174,:a,1.09724
1469405269568242,:b,1.09722
1469405269568242,:a,1.09724
1469405269568447,:b,1.09722
1469405269568447,:a,1.09724
1469405269568538,:b,1.09722
1469405269568538,:a,1.09724
1469405269568728,:b,1.09722
1469405269568728,:a,1.09724
1469405269568754,:b,1.09722
1469405269568754,:a,1.09724
1469405269568754,:b,1.09722
1469405269568754,:a,1.09724
1469405269568765,:b,1.09722
1469405269568765,:a,1.09724
1469405269568804,:b,1.09722
1469405269568804,:a,1.09724
1469405269568846,:b,1.09722
1469405269568846,:a,1.09724
1469405269568886,:b,1.09722
1469405269568886,:a,1.09724
1469405269568893,:b,1.09722
1469405269568893,:a,1.09724
1469405269569147,:b,1.09722
1469405269569147,:a,1.09724
1469405269569239,:b,1.09722
1469405269569239,:a,1.09723
1469405269569277,:b,1.09722
1469405269569277,:a,1.09723
1469405269569315,:b,1.09722
1469405269569315,:a,1.09723
1469405269569316,:b,1.09722
1469405269569316,:a,1.09723
1469405269577594,:b,1.0972
1469405269577594,:a,1.09723
1469405269585108,:b,1.0972
1469405269585108,:a,1.09723
1469405269585127,:b,1.0972
1469405269585127,:a,1.09723
1469405269585238,:b,1.0972
1469405269585238,:a,1.09723
1469405269585442,:b,1.0972
1469405269585442,:a,1.09723
1469405269597584,:b,1.0972
1469405269597584,:a,1.09722
1469405269621367,:b,1.0972
1469405269621367,:a,1.09723
1469405269621873,:b,1.0972
1469405269621873,:a,1.09722
1469405269677203,:b,1.09718
1469405269677203,:a,1.09722
1469405269718856,:b,1.09717
1469405269718856,:a,1.09722
1469405269719940,:b,1.09717
1469405269719940,:a,1.09722
1469405269720222,:b,1.09717
1469405269720222,:a,1.09722
1469405269734547,:b,1.09717
1469405269734547,:a,1.09722
1469405269752099,:b,1.09717
1469405269752099,:a,1.09722
1469405269753908,:b,1.09717
1469405269753908,:a,1.09722
1469405269753988,:b,1.09717
1469405269753988,:a,1.09722
1469405269776187,:b,1.09716
1469405269776187,:a,1.09722
1469405269785314,:b,1.09716
1469405269785314,:a,1.09722
1469405269785332,:b,1.09716
1469405269785332,:a,1.09722
1469405269806680,:b,1.09716
1469405269806680,:a,1.09722
1469405269806685,:b,1.09716
1469405269806685,:a,1.09722
1469405269809712,:b,1.09716
1469405269809712,:a,1.09722
1469405269809736,:b,1.09716
1469405269809736,:a,1.09722
1469405269809744,:b,1.09716
1469405269809744,:a,1.09722
1469405269811051,:b,1.09716
1469405269811051,:a,1.09722
1469405269811059,:b,1.09716
1469405269811059,:a,1.09722
1469405269817818,:b,1.09716
1469405269817818,:a,1.09722
1469405269834185,:b,1.09716
1469405269834185,:a,1.0972
1469405269856753,:b,1.09715
1469405269856753,:a,1.0972
1469405269975151,:b,1.09715
1469405269975151,:a,1.0972
1469405270007559,:b,1.09715
1469405270007559,:a,1.0972
1469405270569622,:b,1.09715
1469405270569622,:a,1.0972
1469405270576798,:b,1.09714
1469405270576798,:a,1.0972
1469405270831799,:b,1.09714
1469405270831799,:a,1.0972
1469405271040557,:b,1.09714
1469405271040557,:a,1.0972
1469405271040640,:b,1.09714
1469405271040640,:a,1.0972
1469405272064950,:b,1.09714
1469405272064950,:a,1.0972
1469405277268963,:b,1.09714
1469405277268963,:a,1.0972
1469405277268982,:b,1.09714
1469405277268982,:a,1.0972
1469405277319457,:b,1.09713
1469405277319457,:a,1.0972
1469405277319985,:b,1.09713
1469405277319985,:a,1.09719
1469405277320264,:b,1.09713
1469405277320264,:a,1.09719
1469405277320593,:b,1.09713
1469405277320593,:a,1.09719
1469405277320749,:b,1.09713
1469405277320749,:a,1.09719
1469405277320764,:b,1.09713
1469405277320764,:a,1.09719
1469405277320942,:b,1.09713
1469405277320942,:a,1.09719
1469405277322290,:b,1.09713
1469405277322290,:a,1.09719
1469405277326466,:b,1.09713
1469405277326466,:a,1.09719
1469405277326478,:b,1.09713
1469405277326478,:a,1.09719
1469405277330226,:b,1.09713
1469405277330226,:a,1.09718
1469405277356504,:b,1.09713
1469405277356504,:a,1.09718
1469405277356519,:b,1.09713
1469405277356519,:a,1.09718
1469405277356593,:b,1.09712
1469405277356593,:a,1.09718
1469405277357990,:b,1.09712
1469405277357990,:a,1.09718
1469405277367203,:b,1.09712
1469405277367203,:a,1.09718
1469405277370952,:b,1.09712
1469405277370952,:a,1.09718
1469405277370967,:b,1.09712
1469405277370967,:a,1.09718
1469405277373594,:b,1.09712
1469405277373594,:a,1.09717
1469405277373600,:b,1.09712
1469405277373600,:a,1.09717
1469405277373602,:b,1.09712
1469405277373602,:a,1.09717
1469405277375632,:b,1.09712
1469405277375632,:a,1.09717
1469405277379122,:b,1.09712
1469405277379122,:a,1.09717
1469405277380541,:b,1.09712
1469405277380541,:a,1.09716
1469405277386894,:b,1.09712
1469405277386894,:a,1.09716
1469405277410609,:b,1.09712
1469405277410609,:a,1.09716
1469405277479208,:b,1.09711
1469405277479208,:a,1.09716
1469405277509066,:b,1.0971
1469405277509066,:a,1.09716
1469405277509626,:b,1.0971
1469405277509626,:a,1.09716
1469405277510417,:b,1.0971
1469405277510417,:a,1.09716
1469405277512950,:b,1.0971
1469405277512950,:a,1.09716
1469405277513011,:b,1.0971
1469405277513011,:a,1.09716
1469405277602345,:b,1.0971
1469405277602345,:a,1.09716
1469405277605475,:b,1.0971
1469405277605475,:a,1.09716
1469405277615001,:b,1.0971
1469405277615001,:a,1.09716
1469405277654269,:b,1.0971
1469405277654269,:a,1.09716
1469405277668374,:b,1.0971
1469405277668374,:a,1.09716
1469405277668445,:b,1.0971
1469405277668445,:a,1.09716
1469405277668859,:b,1.0971
1469405277668859,:a,1.09716
1469405277668950,:b,1.0971
1469405277668950,:a,1.09716
1469405277669275,:b,1.0971
1469405277669275,:a,1.09714
1469405277669427,:b,1.0971
1469405277669427,:a,1.09714
1469405277669692,:b,1.0971
1469405277669692,:a,1.09714
1469405277670007,:b,1.0971
1469405277670007,:a,1.09714
1469405277670301,:b,1.0971
1469405277670301,:a,1.09714
1469405277670307,:b,1.0971
1469405277670307,:a,1.09714
1469405277670902,:b,1.0971
1469405277670902,:a,1.09714
1469405277675134,:b,1.0971
1469405277675134,:a,1.09714
1469405277677796,:b,1.0971
1469405277677796,:a,1.09714
1469405277679680,:b,1.0971
1469405277679680,:a,1.09714
1469405277679895,:b,1.0971
1469405277679895,:a,1.09713
1469405277680050,:b,1.0971
1469405277680050,:a,1.09713
1469405277680057,:b,1.0971
1469405277680057,:a,1.09713
1469405277680252,:b,1.0971
1469405277680252,:a,1.09713
1469405277680261,:b,1.0971
1469405277680261,:a,1.09713
1469405277680413,:b,1.0971
1469405277680413,:a,1.09713
1469405277680882,:b,1.0971
1469405277680882,:a,1.09713
1469405277680882,:b,1.0971
1469405277680882,:a,1.09713
1469405277681416,:b,1.0971
1469405277681416,:a,1.09713
1469405277686137,:b,1.09712
1469405277686137,:a,1.09713
1469405277686388,:b,1.09712
1469405277686388,:a,1.09713
1469405277686447,:b,1.09712
1469405277686447,:a,1.09713
1469405277686468,:b,1.09712
1469405277686468,:a,1.09713
1469405277687172,:b,1.09712
1469405277687172,:a,1.09713
1469405277688102,:b,1.09712
1469405277688102,:a,1.09713
1469405277688105,:b,1.09712
1469405277688105,:a,1.09713
1469405277688445,:b,1.09711
1469405277688445,:a,1.09713
1469405277688779,:b,1.09711
1469405277688779,:a,1.09713
1469405277690028,:b,1.09711
1469405277690028,:a,1.09713
1469405277690150,:b,1.09711
1469405277690150,:a,1.09713
1469405277691708,:b,1.09711
1469405277691708,:a,1.09713
1469405277691850,:b,1.09711
1469405277691850,:a,1.09713
1469405277692072,:b,1.09711
1469405277692072,:a,1.09713
1469405277692081,:b,1.09711
1469405277692081,:a,1.09713
1469405277692090,:b,1.09711
1469405277692090,:a,1.09713
1469405277692130,:b,1.09711
1469405277692130,:a,1.09713
1469405277692258,:b,1.09711
1469405277692258,:a,1.09713
1469405277692542,:b,1.09711
1469405277692542,:a,1.09713
1469405277694690,:b,1.0971
1469405277694690,:a,1.09713
1469405277697693,:b,1.0971
1469405277697693,:a,1.09713
1469405277699847,:b,1.09709
1469405277699847,:a,1.09713
1469405277701639,:b,1.09709
1469405277701639,:a,1.09713
1469405277701643,:b,1.09709
1469405277701643,:a,1.09713
1469405277701665,:b,1.09709
1469405277701665,:a,1.09713
1469405277716537,:b,1.09709
1469405277716537,:a,1.09713
1469405277716702,:b,1.09709
1469405277716702,:a,1.09713
1469405277716721,:b,1.09709
1469405277716721,:a,1.09713
1469405277722363,:b,1.09709
1469405277722363,:a,1.09712
1469405277722466,:b,1.09709
1469405277722466,:a,1.09712
1469405277748774,:b,1.09709
1469405277748774,:a,1.09712
1469405277779138,:b,1.09707
1469405277779138,:a,1.09712
1469405277789149,:b,1.09707
1469405277789149,:a,1.09711
1469405277789155,:b,1.09707
1469405277789155,:a,1.09711
1469405277793494,:b,1.09707
1469405277793494,:a,1.09711
1469405277793565,:b,1.09707
1469405277793565,:a,1.09711
1469405277793932,:b,1.09707
1469405277793932,:a,1.09711
1469405277795647,:b,1.09707
1469405277795647,:a,1.09711
1469405277798462,:b,1.09707
1469405277798462,:a,1.09711
1469405277798477,:b,1.09707
1469405277798477,:a,1.09712
1469405277801933,:b,1.09708
1469405277801933,:a,1.09712
1469405277802674,:b,1.0971
1469405277802674,:a,1.09712
1469405277802779,:b,1.09712
1469405277802779,:a,1.09712
1469405277802812,:b,1.09712
1469405277802812,:a,1.09712
1469405277803773,:b,1.09712
1469405277803773,:a,1.09712
1469405277803877,:b,1.09712
1469405277803877,:a,1.09712
1469405277803889,:b,1.09712
1469405277803889,:a,1.09712
1469405277803912,:b,1.09712
1469405277803912,:a,1.09712
1469405277804093,:b,1.09712
1469405277804093,:a,1.09712
1469405277804174,:b,1.09712
1469405277804174,:a,1.09712
1469405277804377,:b,1.09712
1469405277804377,:a,1.09712
1469405277804398,:b,1.09712
1469405277804398,:a,1.09712
1469405277805287,:b,1.09712
1469405277805287,:a,1.09712
1469405277805472,:b,1.09712
1469405277805472,:a,1.09712
1469405277805654,:b,1.09712
1469405277805654,:a,1.09712
1469405277806150,:b,1.09712
1469405277806150,:a,1.09712
1469405277807653,:b,1.09712
1469405277807653,:a,1.09712
1469405277807675,:b,1.09712
1469405277807675,:a,1.09713
1469405277809012,:b,1.09712
1469405277809012,:a,1.09713
1469405277809067,:b,1.09712
1469405277809067,:a,1.09713
1469405277810027,:b,1.09712
1469405277810027,:a,1.09713
1469405277810292,:b,1.09712
1469405277810292,:a,1.09713
1469405277810511,:b,1.09712
1469405277810511,:a,1.09713
1469405277811095,:b,1.09712
1469405277811095,:a,1.09714
1469405277811594,:b,1.09712
1469405277811594,:a,1.09714
1469405277812576,:b,1.09713
1469405277812576,:a,1.09714
1469405277868433,:b,1.09712
1469405277868433,:a,1.09714
1469405277873940,:b,1.0971
1469405277873940,:a,1.09714
1469405277875347,:b,1.0971
1469405277875347,:a,1.09714
1469405277879620,:b,1.09712
1469405277879620,:a,1.09715
1469405277898342,:b,1.09712
1469405277898342,:a,1.09714
1469405277911444,:b,1.09712
1469405277911444,:a,1.09715
1469405277914966,:b,1.09712
1469405277914966,:a,1.09715
1469405277915017,:b,1.09712
1469405277915017,:a,1.09715
1469405277919939,:b,1.09712
1469405277919939,:a,1.09715
1469405277972558,:b,1.09712
1469405277972558,:a,1.09715
1469405277972568,:b,1.09712
1469405277972568,:a,1.09715
1469405277973039,:b,1.09712
1469405277973039,:a,1.09715
1469405277973043,:b,1.09712
1469405277973043,:a,1.09715
1469405277973071,:b,1.09712
1469405277973071,:a,1.09715
1469405277973126,:b,1.09712
1469405277973126,:a,1.09715
1469405277973218,:b,1.09712
1469405277973218,:a,1.09715
1469405277973780,:b,1.09712
1469405277973780,:a,1.09715
1469405277973858,:b,1.09712
1469405277973858,:a,1.09715
1469405277974072,:b,1.09712
1469405277974072,:a,1.09715
1469405277974173,:b,1.09712
1469405277974173,:a,1.09715
1469405277974204,:b,1.09712
1469405277974204,:a,1.09715
1469405277974314,:b,1.09712
1469405277974314,:a,1.09715
1469405277974688,:b,1.09712
1469405277974688,:a,1.09715
1469405277978521,:b,1.09712
1469405277978521,:a,1.09715
1469405277980211,:b,1.09712
1469405277980211,:a,1.09716
1469405277985189,:b,1.09712
1469405277985189,:a,1.09716
1469405277985696,:b,1.09712
1469405277985696,:a,1.09716
1469405277986580,:b,1.09714
1469405277986580,:a,1.09716
1469405278085428,:b,1.09714
1469405278085428,:a,1.09718
1469405278179596,:b,1.09714
1469405278179596,:a,1.09719
1469405278191899,:b,1.09714
1469405278191899,:a,1.09719
1469405278193904,:b,1.09714
1469405278193904,:a,1.09719
1469405278279557,:b,1.09714
1469405278279557,:a,1.0972
1469405278290932,:b,1.09714
1469405278290932,:a,1.09721
1469405278311043,:b,1.09714
1469405278311043,:a,1.09721
1469405278311067,:b,1.09714
1469405278311067,:a,1.09721
1469405278320458,:b,1.09714
1469405278320458,:a,1.09721
1469405278342939,:b,1.09714
1469405278342939,:a,1.09721
1469405278424370,:b,1.09714
1469405278424370,:a,1.09721
1469405278505697,:b,1.09714
1469405278505697,:a,1.09721
1469405278507230,:b,1.09714
1469405278507230,:a,1.09721
1469405278510346,:b,1.09714
1469405278510346,:a,1.09721
1469405278528528,:b,1.09714
1469405278528528,:a,1.09721
1469405278775115,:b,1.09714
1469405278775115,:a,1.09721
1469405278775129,:b,1.09714
1469405278775129,:a,1.09721
1469405279142894,:b,1.09714
1469405279142894,:a,1.09721
1469405279143583,:b,1.09714
1469405279143583,:a,1.09721
1469405282255077,:b,1.09714
1469405282255077,:a,1.09721
1469405282256030,:b,1.09714
1469405282256030,:a,1.09721
1469405282256131,:b,1.09714
1469405282256131,:a,1.09721
1469405282256145,:b,1.09714
1469405282256145,:a,1.09721
1469405282528248,:b,1.09714
1469405282528248,:a,1.09721
1469405283343336,:b,1.09714
1469405283343336,:a,1.09721
1469405283343339,:b,1.09714
1469405283343339,:a,1.09721
1469405283343865,:b,1.09714
1469405283343865,:a,1.09721
1469405283354261,:b,1.09714
1469405283354261,:a,1.09721
1469405283411415,:b,1.09714
1469405283411415,:a,1.09721
1469405283456346,:b,1.09714
1469405283456346,:a,1.09721
1469405283723308,:b,1.09714
1469405283723308,:a,1.09721
1469405283768721,:b,1.09714
1469405283768721,:a,1.09721
1469405286381481,:b,1.09714
1469405286381481,:a,1.09721
1469405286428925,:b,1.09714
1469405286428925,:a,1.09721
1469405286683659,:b,1.09714
1469405286683659,:a,1.09721
1469405287099940,:b,1.09714
1469405287099940,:a,1.09721
1469405288803475,:b,1.09714
1469405288803475,:a,1.09721
1469405288803530,:b,1.09714
1469405288803530,:a,1.09721
1469405288803550,:b,1.09714
1469405288803550,:a,1.09721
1469405288803557,:b,1.09714
1469405288803557,:a,1.09721
1469405288821562,:b,1.09714
1469405288821562,:a,1.0972
1469405289538840,:b,1.09714
1469405289538840,:a,1.0972
1469405289538847,:b,1.09714
1469405289538847,:a,1.0972
1469405289549330,:b,1.09714
1469405289549330,:a,1.0972
1469405289639312,:b,1.09714
1469405289639312,:a,1.0972
1469405289803571,:b,1.09714
1469405289803571,:a,1.09718
1469405289803587,:b,1.09714
1469405289803587,:a,1.09718
1469405289804751,:b,1.09714
1469405289804751,:a,1.09718
1469405289804761,:b,1.09714
1469405289804761,:a,1.09718
1469405289812723,:b,1.09713
1469405289812723,:a,1.09718
1469405289815014,:b,1.09713
1469405289815014,:a,1.09718
1469405289816903,:b,1.09713
1469405289816903,:a,1.09718
1469405289842415,:b,1.09713
1469405289842415,:a,1.09718
1469405289848115,:b,1.09713
1469405289848115,:a,1.09718
1469405289872515,:b,1.09713
1469405289872515,:a,1.09718
1469405289911027,:b,1.09713
1469405289911027,:a,1.09718
1469405289911086,:b,1.09713
1469405289911086,:a,1.09719
1469405289912812,:b,1.09713
1469405289912812,:a,1.09719
1469405290028796,:b,1.09713
1469405290028796,:a,1.09719
1469405290072678,:b,1.09713
1469405290072678,:a,1.09719
1469405290130194,:b,1.09713
1469405290130194,:a,1.09719
1469405290228255,:b,1.09713
1469405290228255,:a,1.09719
1469405290230980,:b,1.09713
1469405290230980,:a,1.09719
1469405290512320,:b,1.09713
1469405290512320,:a,1.09719
1469405290538274,:b,1.09713
1469405290538274,:a,1.09719
1469405290741196,:b,1.09713
1469405290741196,:a,1.09719
1469405290841355,:b,1.09713
1469405290841355,:a,1.09719
1469405291122842,:b,1.09713
1469405291122842,:a,1.09719
1469405291214449,:b,1.09713
1469405291214449,:a,1.09719
1469405291568722,:b,1.09713
1469405291568722,:a,1.09719
1469405291622388,:b,1.09713
1469405291622388,:a,1.09719
1469405291622561,:b,1.09713
1469405291622561,:a,1.09719
1469405291776750,:b,1.09713
1469405291776750,:a,1.09719
1469405291833067,:b,1.09713
1469405291833067,:a,1.09719
1469405292000955,:b,1.09713
1469405292000955,:a,1.09719
1469405292037331,:b,1.09713
1469405292037331,:a,1.09719
1469405292235946,:b,1.09713
1469405292235946,:a,1.09719
1469405292292173,:b,1.09713
1469405292292173,:a,1.09719
1469405292467033,:b,1.09713
1469405292467033,:a,1.09719
1469405292498631,:b,1.09713
1469405292498631,:a,1.09719
1469405292749756,:b,1.09713
1469405292749756,:a,1.09719
1469405292918382,:b,1.09713
1469405292918382,:a,1.09719
1469405293919204,:b,1.09713
1469405293919204,:a,1.09719
1469405293935750,:b,1.09713
1469405293935750,:a,1.09719
1469405294105526,:b,1.09713
1469405294105526,:a,1.09719
1469405294139506,:b,1.09713
1469405294139506,:a,1.09719
1469405294286090,:b,1.09713
1469405294286090,:a,1.09719
1469405294347365,:b,1.09713
1469405294347365,:a,1.09719
1469405294418715,:b,1.09713
1469405294418715,:a,1.09719
1469405294449066,:b,1.09713
1469405294449066,:a,1.09719
1469405294673391,:b,1.09713
1469405294673391,:a,1.09719
1469405294759282,:b,1.09713
1469405294759282,:a,1.09719
1469405294972933,:b,1.09713
1469405294972933,:a,1.09719
1469405295735315,:b,1.09713
1469405295735315,:a,1.09719
1469405296010939,:b,1.09713
1469405296010939,:a,1.09719
1469405298439204,:b,1.09713
1469405298439204,:a,1.09719
1469405298545346,:b,1.09713
1469405298545346,:a,1.09719
1469405300009126,:b,1.09713
1469405300009126,:a,1.09718
1469405300009130,:b,1.09713
1469405300009130,:a,1.09718
1469405300024682,:b,1.09713
1469405300024682,:a,1.09718
1469405300138914,:b,1.09713
1469405300138914,:a,1.09718
1469405300138927,:b,1.09713
1469405300138927,:a,1.09718
1469405300139297,:b,1.09713
1469405300139297,:a,1.09718
1469405300139435,:b,1.09713
1469405300139435,:a,1.09718
1469405306926765,:b,1.09713
1469405306926765,:a,1.09717
1469405306926777,:b,1.09713
1469405306926777,:a,1.09717
1469405306926982,:b,1.09713
1469405306926982,:a,1.09717
1469405306927760,:b,1.09713
1469405306927760,:a,1.09717
1469405306942246,:b,1.09713
1469405306942246,:a,1.09717
1469405306942276,:b,1.09713
1469405306942276,:a,1.09717
1469405306961977,:b,1.09713
1469405306961977,:a,1.09717
1469405307006515,:b,1.09713
1469405307006515,:a,1.09718
1469405307007504,:b,1.09713
1469405307007504,:a,1.09718
1469405307063750,:b,1.09713
1469405307063750,:a,1.09718
1469405307104943,:b,1.09713
1469405307104943,:a,1.09718
1469405307104952,:b,1.09713
1469405307104952,:a,1.09719
1469405307117216,:b,1.09713
1469405307117216,:a,1.09719
1469405307117527,:b,1.09713
1469405307117527,:a,1.09719
1469405307117541,:b,1.09713
1469405307117541,:a,1.09719
1469405307117565,:b,1.09713
1469405307117565,:a,1.09719
1469405307117569,:b,1.09713
1469405307117569,:a,1.09719
1469405307117578,:b,1.09713
1469405307117578,:a,1.09719
1469405307117641,:b,1.09713
1469405307117641,:a,1.09719
1469405307117679,:b,1.09713
1469405307117679,:a,1.09719
1469405307117682,:b,1.09713
1469405307117682,:a,1.09719
1469405307117687,:b,1.09713
1469405307117687,:a,1.09719
1469405307117705,:b,1.09713
1469405307117705,:a,1.09719
1469405307117869,:b,1.09713
1469405307117869,:a,1.09719
1469405307118159,:b,1.09713
1469405307118159,:a,1.09719
1469405307122497,:b,1.09713
1469405307122497,:a,1.09719
1469405307203964,:b,1.09713
1469405307203964,:a,1.09719
1469405307204016,:b,1.09713
1469405307204016,:a,1.09719
1469405307223091,:b,1.09713
1469405307223091,:a,1.09719
1469405307329867,:b,1.09713
1469405307329867,:a,1.09719
1469405307429433,:b,1.09713
1469405307429433,:a,1.09719
1469405307474066,:b,1.09713
1469405307474066,:a,1.09719
1469405307474112,:b,1.09713
1469405307474112,:a,1.09719
1469405307486181,:b,1.09713
1469405307486181,:a,1.09719
1469405307486239,:b,1.09713
1469405307486239,:a,1.09719
1469405307486251,:b,1.09713
1469405307486251,:a,1.09719
1469405307486336,:b,1.09713
1469405307486336,:a,1.09719
1469405307486597,:b,1.09713
1469405307486597,:a,1.09719
1469405307486778,:b,1.09713
1469405307486778,:a,1.09719
1469405307486840,:b,1.09713
1469405307486840,:a,1.09719
1469405307486850,:b,1.09713
1469405307486850,:a,1.09719
